Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
CSA,Central and South America,URY,Uruguay,2016,Unknown,Age75_79,[75-79],0,,,
CSA,Central and South America,ARG,Argentina,1997,Unknown,Age80_84,[80-84],0,0,,
CSA,Central and South America,ARG,Argentina,1998,Unknown,Age80_84,[80-84],0,0,,
CSA,Central and South America,ARG,Argentina,2002,Unknown,Age80_84,[80-84],0,0,,
CSA,Central and South America,ARG,Argentina,2003,Unknown,Age75_79,[75-79],0,0,,
CSA,Central and South America,ARG,Argentina,2003,Unknown,Age85_over,[85+],0,0,,
CSA,Central and South America,ARG,Argentina,2004,Unknown,Age80_84,[80-84],0,0,,
CSA,Central and South America,ARG,Argentina,2005,Unknown,Age75_79,[75-79],0,0,,
CSA,Central and South America,ARG,Argentina,2005,Unknown,Age85_over,[85+],0,0,,
CSA,Central and South America,BRA,Brazil,2020,Unknown,Age75_79,[75-79],0,0,,
CSA,Central and South America,BRA,Brazil,2018,Unknown,Age80_84,[80-84],0,0,,
CSA,Central and South America,BRA,Brazil,2017,Unknown,Age80_84,[80-84],0,0,,
CSA,Central and South America,BRA,Brazil,2016,Unknown,Age80_84,[80-84],0,0,,
AS,Asia,OMN,Oman,2014,Unknown,Age80_84,[80-84],0,,,
EU,Europe,BEL,Belgium,1998,Unknown,Age80_84,[80-84],0,0,,
CSA,Central and South America,BRA,Brazil,2002,Unknown,Age75_79,[75-79],0,0,,
CSA,Central and South America,BRA,Brazil,2002,Unknown,Age85_over,[85+],0,0,,
CSA,Central and South America,BRA,Brazil,2009,Unknown,Age80_84,[80-84],0,0,,
CSA,Central and South America,BRA,Brazil,2012,Unknown,Age80_84,[80-84],0,0,,
CSA,Central and South America,BRA,Brazil,2013,Unknown,Age80_84,[80-84],0,0,,
CSA,Central and South America,COL,Colombia,1999,Unknown,Age75_79,[75-79],0,,,
CSA,Central and South America,COL,Colombia,1999,Unknown,Age85_over,[85+],0,,,
CSA,Central and South America,COL,Colombia,2000,Unknown,Age80_84,[80-84],0,0,,
CSA,Central and South America,COL,Colombia,2003,Unknown,Age85_over,[85+],0,,,
CSA,Central and South America,COL,Colombia,2007,Unknown,Age75_79,[75-79],0,0,,
CSA,Central and South America,COL,Colombia,2007,Unknown,Age85_over,[85+],0,,,
CSA,Central and South America,COL,Colombia,2012,Unknown,Age80_84,[80-84],0,,,
CSA,Central and South America,COL,Colombia,2013,Unknown,Age85_over,[85+],0,,,
CSA,Central and South America,GTM,Guatemala,1986,Unknown,Age80_84,[80-84],0,0,,
CSA,Central and South America,BRA,Brazil,2020,Unknown,Age80_84,[80-84],0,0,,
